name;label
2017-12-29_08-58_1501772;NOTA
2017-12-29_08-58_2781082;NOTA
2017-12-29_08-58_3215398;NOTA
2017-12-29_08-58_3255492;NOTA
2017-12-29_08-58_3760680;NOTA
2017-12-29_08-58_3769278;NOTA
2017-12-29_08-58_4010400;NOTA
2017-12-29_08-58_4038029;NOTA
2017-12-29_08-58_4165084;NOTA
2017-12-29_08-58_4396180;NOTA
2017-12-29_08-58_4652565;NOTA
2017-12-29_08-58_4857145;NOTA
2017-12-29_08-58_5010093;NOTA
2017-12-29_08-58_5116651;NOTA
2017-12-29_08-58_5271575;NOTA
2017-12-29_08-58_5407949;NOTA
2017-12-29_08-58_5532552;NOTA
2017-12-29_08-58_5750044;RPA
2017-12-29_08-58_5909997;NOTA
2017-12-29_08-58_6753655;NOTA
2017-12-29_08-58_6859486;NOTA
2017-12-29_08-58_6978221;NOTA
2017-12-29_08-58_7053905;NOTA
2017-12-29_08-58_7086112;NOTA
2017-12-29_08-58_7137489;NOTA
2017-12-29_08-58_7242538;NOTA
2017-12-29_08-58_7263499;NOTA
2017-12-29_08-58_7459294;NOTA
2017-12-29_08-58_7569035;NOTA
2017-12-29_08-58_7625473;NOTA
2017-12-29_08-58_7871712;RPA
2017-12-29_08-58_8034484;NOTA
2017-12-29_08-58_8185927;NOTA
2017-12-29_08-58_8233846;NOTA
2017-12-29_08-58_8828883;NOTA
2017-12-29_08-58_9164127;NOTA
2017-12-29_08-58_9452011;NOTA
2017-12-29_08-58_9561315;NOTA
2017-12-29_09-11_6357417;NOTA
2017-12-29_10-26_6993056;NOTA
2017-12-29_15-42_1373161;NOTA
2017-12-29_15-42_1496752;NOTA
2017-12-29_15-42_1694643;NOTA
2017-12-29_15-42_2654063;NOTA
2017-12-29_15-42_3222391;NOTA
2017-12-29_15-42_3895491;NOTA
2017-12-29_15-42_6874937;NOTA
2017-12-29_15-42_7953158;NOTA
2017-12-29_15-42_9850159;NOTA
2018-01-02_15-28_1615328;NOTA
2018-01-02_15-28_5778777;NOTA
2018-01-02_15-28_9996522;NOTA
2018-01-02_15-33_2441674;NOTA
2018-01-03_10-52_5611887;NOTA
2018-01-03_10-52_6396024;NOTA
2018-01-03_13-33_7757213;NOTA
2018-01-03_13-50_2683224;NOTA
2018-01-03_13-53_1918595;NOTA
2018-01-03_14-46_2390945;NOTA
2018-01-03_15-24_9884734;NOTA
2018-01-03_16-26_3687490;NOTA
2018-01-03_16-26_4703491;NOTA
2018-01-03_16-26_5524444;NOTA
2018-01-03_16-26_6231938;NOTA
2018-01-03_16-27_5976388;NOTA
2018-01-05_11-19_6668532;NOTA
2018-01-08_11-58_1959635;NOTA
2018-01-08_11-58_3707049;NOTA
2018-01-08_11-58_7513765;NOTA
2018-01-08_11-58_9203079;NOTA
2018-01-08_11-58_9440207;NOTA
2018-01-08_12-41_5240370;NOTA
2018-01-09_12-01_6789841-0;RECIBO
2018-01-09_12-01_6789841-1;RPA
2018-01-09_13-25_4639879;NOTA
2018-01-09_13-25_5246678;NOTA
2018-01-09_13-25_9775293;NOTA
2018-01-10_15-52_1318145;RECIBO
2018-01-10_17-44_2586496;DOC
2018-01-10_17-44_3020032;DOC
2018-01-10_17-44_3410768;DOC
2018-01-10_17-44_7396474-0;OUTROS
2018-01-10_17-44_7396474-1;OUTROS
2018-01-10_17-44_7396474-2;OUTROS
2018-01-10_17-44_7396474-3;OUTROS
2018-01-10_17-44_7396474-4;OUTROS
2018-01-10_17-44_7396474-5;OUTROS
2018-01-11_15-05_2250309;NOTA
2018-01-11_16-41_9775908;NOTA
2018-01-11_16-53_9508462;NOTA
2018-01-11_16-54_6504067;NOTA
2018-01-12_13-38_2647915;NOTA
2018-01-12_13-38_4917974;NOTA
2018-01-12_13-45_7190419;NOTA
2018-01-15_10-22_1235938;NOTA
2018-01-15_10-22_2243078;NOTA
2018-01-15_10-22_2339865;NOTA
2018-01-15_10-22_2377448;NOTA
2018-01-15_10-22_2530314;NOTA
2018-01-15_10-22_2902050;NOTA
2018-01-15_10-22_3030930;NOTA
2018-01-15_10-22_3309534;NOTA
2018-01-15_10-22_3364871;NOTA
2018-01-15_10-22_3371708;NOTA
2018-01-15_10-22_3624345;NOTA
2018-01-15_10-22_3668724;NOTA
2018-01-15_10-22_3924301;NOTA
2018-01-15_10-22_3983474;NOTA
2018-01-15_10-22_4689934;NOTA
2018-01-15_10-22_4761675;NOTA
2018-01-15_10-22_4861721;NOTA
2018-01-15_10-22_5100080;NOTA
2018-01-15_10-22_5132793;NOTA
2018-01-15_10-22_5275279;NOTA
2018-01-15_10-22_6027865;NOTA
2018-01-15_10-22_6074159;NOTA
2018-01-15_10-22_6261216;NOTA
2018-01-15_10-22_6485488;NOTA
2018-01-15_10-22_6973915;NOTA
2018-01-15_10-22_7643765;NOTA
2018-01-15_10-22_7683887;NOTA
2018-01-15_10-22_7958176;NOTA
2018-01-15_10-22_8302016;NOTA
2018-01-15_10-22_9049372;NOTA
2018-01-15_10-22_9070530;NOTA
2018-01-15_10-22_9408513;NOTA
2018-01-15_10-22_9798004;NOTA
2018-01-15_10-22_9898137;NOTA
2018-01-15_10-22_9924196;NOTA
2018-01-15_17-35_7673820-0;RECIBO
2018-01-15_17-35_7673820-1;RPA
2018-01-16_08-53_2426464;NOTA
2018-01-16_08-53_2514217;NOTA
2018-01-16_08-53_2644019;NOTA
2018-01-16_08-53_4241372;NOTA
2018-01-16_08-53_5738964;NOTA
2018-01-16_08-53_6226205;NOTA
2018-01-16_08-53_6743740;NOTA
2018-01-16_08-53_6905748;NOTA
2018-01-16_08-53_9719656;NOTA
2018-01-16_09-25_6331968;NOTA
2018-01-16_09-25_8470933;NOTA
2018-01-16_14-08_1528285;NOTA
2018-01-16_15-41_2114166;NOTA
2018-01-16_15-52_2254750;RPA
2018-01-16_19-59_6367354;NOTA
2018-01-17_16-17_8817756;NOTA
2018-01-18_07-38_1293124;NOTA
2018-01-18_07-38_1715384;NOTA
2018-01-18_07-38_2559914;NOTA
2018-01-18_07-38_2745666;NOTA
2018-01-18_07-38_2885867;NOTA
2018-01-18_07-38_4366968;NOTA
2018-01-18_07-38_4581230;NOTA
2018-01-18_07-38_5107539;NOTA
2018-01-18_07-38_5172956;NOTA
2018-01-18_07-38_5424759;NOTA
2018-01-18_07-38_6305740;NOTA
2018-01-18_07-38_6437445;NOTA
2018-01-18_07-38_6610942;NOTA
2018-01-18_07-38_7438916;NOTA
2018-01-18_07-38_8602531;NOTA
2018-01-18_07-38_8882887;NOTA
2018-01-18_07-38_9429280;NOTA
2018-01-19_10-08_1343296;NOTA
2018-01-19_10-08_2070535;NOTA
2018-01-19_10-08_2899478;NOTA
2018-01-19_10-08_3322327;NOTA
2018-01-19_10-08_3406454;NOTA
2018-01-19_10-08_3793766;NOTA
2018-01-19_10-08_4212545;NOTA
2018-01-19_10-08_4965316;NOTA
2018-01-19_10-08_5147594;NOTA
2018-01-19_10-08_6496172;NOTA
2018-01-19_10-08_7997330;NOTA
2018-01-19_10-08_8504519;NOTA
2018-01-19_10-08_9996788;NOTA
2018-01-19_11-11_4808386;NOTA
2018-01-19_11-15_8873451;NOTA
2018-01-19_13-28_5472258;NOTA
2018-01-19_13-35_4938647;RPA
2018-01-19_15-16_9827151;NOTA
2018-01-19_15-22_7395065;NOTA
2018-01-19_15-23_2129730;NOTA
2018-01-22_16-13_8897785;NOTA
2018-01-22_17-11_2835202-0;RECIBO
2018-01-22_17-11_2835202-1;RPA
2018-01-23_14-54_1511837-0;NOTA
2018-01-23_14-54_1511837-1;RECIBO
2018-01-23_14-54_1511837-2;RECIBO
2018-01-23_14-54_1511837-3;BOLETO
2018-01-23_14-54_1511837-4;BOLETO
2018-01-23_14-54_1511837-5;BOLETO
2018-01-23_16-05_1261769;NOTA
2018-01-23_16-05_1343793;NOTA
2018-01-23_16-05_3380885;NOTA
2018-01-23_16-05_3866472;NOTA
2018-01-23_16-05_5731993;NOTA
2018-01-23_16-05_8050355;NOTA
2018-01-24_10-07_1725454;NOTA
2018-01-24_10-07_3306029;NOTA
2018-01-24_10-07_5752950;NOTA
2018-01-24_10-07_6362331;NOTA
2018-01-24_10-07_6600851;NOTA
2018-01-24_10-07_7008140;NOTA
2018-01-24_10-07_7380030;NOTA
2018-01-24_10-07_8707547;NOTA
2018-01-24_10-07_9001137;NOTA
2018-01-24_10-15_6350156;NOTA
2018-01-24_16-47_9558355;NOTA
2018-01-24_16-58_1290345;NOTA
2018-01-25_10-56_5451910;NOTA
2018-01-25_10-56_7469288;NOTA
2018-01-25_10-56_8501642;NOTA
2018-01-25_15-38_8704850;NOTA
2018-01-25_15-38_9222089;NOTA
2018-01-25_16-12_2072511;NOTA
2018-01-26_08-43_7249587;NOTA
2018-01-26_10-45_2597961;NOTA
2018-01-26_10-47_2119791;NOTA
2018-01-26_10-47_9753365;NOTA
2018-01-29_09-38_8193832;NOTA
2018-01-29_10-39_1594887;NOTA
2018-01-29_10-39_2373299;NOTA
2018-01-29_10-39_3760204;NOTA
2018-01-29_10-39_6517093;NOTA
2018-01-29_13-17_4684112-0;RECIBO
2018-01-29_13-17_4684112-1;RPA
2018-01-31_14-01_1070085;NOTA
2018-01-31_14-01_1556440;NOTA
2018-01-31_14-01_2012944;NOTA
2018-01-31_14-01_3696485;NOTA
2018-01-31_14-01_3872499;RECIBO
2018-01-31_14-01_4501709;NOTA
2018-01-31_14-01_4896512;NOTA
2018-01-31_14-01_6676983;NOTA
2018-01-31_14-01_9551716;NOTA
2018-01-31_14-01_9854593;NOTA
2018-02-01_11-05_4714046;RECIBO
2018-02-01_11-05_5148771;RECIBO
2018-02-01_11-05_6712516;RECIBO
2018-02-01_11-05_8302151;RECIBO
2018-02-01_11-05_9205560;RECIBO
2018-02-01_11-10_1199427;RECIBO
2018-02-01_11-10_1414721;NOTA
2018-02-01_11-10_1648348;NOTA
2018-02-01_11-10_1828103;NOTA
2018-02-01_11-10_2367157;NOTA
2018-02-01_11-10_2535962;NOTA
2018-02-01_11-10_2676619;NOTA
2018-02-01_11-10_3062477;NOTA
2018-02-01_11-10_3501961;NOTA
2018-02-01_11-10_3780670;NOTA
2018-02-01_11-10_3878027;NOTA
2018-02-01_11-10_4148709;NOTA
2018-02-01_11-10_4154414;NOTA
2018-02-01_11-10_4426334;NOTA
2018-02-01_11-10_4725067;NOTA
2018-02-01_11-10_5121457;NOTA
2018-02-01_11-10_5286975;NOTA
2018-02-01_11-10_5555374;NOTA
2018-02-01_11-10_5708178;NOTA
2018-02-01_11-10_6257534;NOTA
2018-02-01_11-10_6401885;NOTA
2018-02-01_11-10_6658534;NOTA
2018-02-01_11-10_6688168;NOTA
2018-02-01_11-10_6857018;NOTA
2018-02-01_11-10_6939937;NOTA
2018-02-01_11-10_7010716;NOTA
2018-02-01_11-10_7131102;NOTA
2018-02-01_11-10_7165307;NOTA
2018-02-01_11-10_7352227;NOTA
2018-02-01_11-10_7360132;RECIBO
2018-02-01_11-10_7478945;NOTA
2018-02-01_11-10_7616263;NOTA
2018-02-01_11-10_7630904;NOTA
2018-02-01_11-10_7676744;NOTA
2018-02-01_11-10_7713302;NOTA
2018-02-01_11-10_7879854;NOTA
2018-02-01_11-10_8125381;NOTA
2018-02-01_11-10_8167997;NOTA
2018-02-01_11-10_8319761;NOTA
2018-02-01_11-10_8466037;NOTA
2018-02-01_11-10_8515062;NOTA
2018-02-01_11-10_9094843;NOTA
2018-02-01_11-10_9096129;NOTA
2018-02-01_11-10_9186352;NOTA
2018-02-01_11-10_9400734;NOTA
2018-02-01_11-10_9469384;NOTA
2018-02-01_11-10_9563909;NOTA
2018-02-01_15-11_2657010;NOTA
2018-02-01_15-11_2663460;NOTA
2018-02-01_15-11_4213042;NOTA
2018-02-01_15-11_4762308;NOTA
2018-02-01_15-11_4866008;NOTA
2018-02-01_15-11_4953623;NOTA
2018-02-01_15-11_5162539;NOTA
2018-02-01_15-11_7209384;NOTA
2018-02-01_15-11_7465260;NOTA
2018-02-01_15-11_7480258;NOTA
2018-02-01_15-11_8416005;NOTA
2018-02-01_15-11_8547191;NOTA
2018-02-01_15-11_8692881;NOTA
2018-02-01_16-03_4589861;NOTA
2018-02-01_16-03_5842812;NOTA
2018-02-01_16-03_8363568;NOTA
2018-02-01_16-03_9309512;NOTA
2018-02-01_16-03_9726734;NOTA
2018-02-01_16-06_1171831;NOTA
2018-02-01_16-06_1750073;NOTA
2018-02-01_16-06_4032011;NOTA
2018-02-01_16-06_4461714;NOTA
2018-02-01_16-06_5795007;NOTA
2018-02-01_16-06_5938106;NOTA
2018-02-01_16-06_6124421;NOTA
2018-02-01_16-06_7031691;NOTA
2018-02-01_16-06_8124000;NOTA
2018-02-02_08-13_8467075;NOTA
2018-02-02_08-13_8998855;NOTA
2018-02-02_10-49_4867878-0;NOTA
2018-02-02_10-49_4867878-1;NOTA
2018-02-05_09-46_1292739;NOTA
2018-02-05_09-46_3075139;NOTA
2018-02-05_09-46_4475387;NOTA
2018-02-05_09-46_6507505;NOTA
2018-02-05_10-19_4650789;DOC
2018-02-05_10-19_5724278;DOC
2018-02-05_10-19_6281962;DOC
2018-02-05_10-19_6598923;DOC
2018-02-05_10-19_9530094;DOC
2018-02-05_10-41_2320421;NOTA
2018-02-05_10-47_7536559;NOTA
2018-02-05_10-53_5743589;NOTA
2018-02-05_11-20_8500988;NOTA
2018-02-05_12-54_3658750;NOTA
2018-02-05_12-56_9805924;NOTA
2018-02-05_12-58_9304123;NOTA
2018-02-05_12-58_9668757;NOTA
2018-02-05_13-04_1337612;NOTA
2018-02-05_13-07_2939278;NOTA
2018-02-05_16-20_2781317;NOTA
2018-02-05_16-20_4758320;NOTA
2018-02-05_16-20_5741947;NOTA
2018-02-05_16-20_7669672;NOTA
2018-02-05_16-20_8506942;NOTA
2018-02-05_16-20_9156829;NOTA
2018-02-05_16-20_9825869;NOTA
2018-02-07_12-33_1374039;NOTA
2018-02-07_12-33_2161679;NOTA
2018-02-07_12-33_2938888;NOTA
2018-02-07_12-33_3319048;NOTA
2018-02-07_12-33_4953824;NOTA
2018-02-07_12-33_5849499;NOTA
2018-02-07_12-33_5976129;NOTA
2018-02-07_12-33_6331853;NOTA
2018-02-07_12-33_7615250;NOTA
2018-02-07_12-33_9955754;NOTA
2018-02-07_16-41_1256457;NOTA
2018-02-07_16-41_2938877;NOTA
2018-02-07_16-41_5308854;NOTA
2018-02-07_16-41_5440373;NOTA
2018-02-07_16-41_5561565;NOTA
2018-02-07_16-41_6655857;NOTA
2018-02-07_16-41_7856892;NOTA
2018-02-07_16-41_8127216;NOTA
2018-02-07_16-41_8230834;NOTA
2018-02-08_08-37_5701866;NOTA
2018-02-08_10-15_1230422;NOTA
2018-02-08_10-15_2090522;NOTA
2018-02-08_10-15_2178968;NOTA
2018-02-08_10-15_3325811;NOTA
2018-02-08_10-15_3665076;NOTA
2018-02-08_10-15_4055914;NOTA
2018-02-08_10-15_5384634;NOTA
2018-02-08_10-15_6373914;NOTA
2018-02-08_10-15_6965484;NOTA
2018-02-08_10-15_7470782;NOTA
2018-02-08_10-15_7514819;NOTA
2018-02-08_10-15_7722023;NOTA
2018-02-08_10-15_7890001;NOTA
2018-02-08_10-15_8190061;NOTA
2018-02-08_10-15_8798957;NOTA
2018-02-08_10-15_9701169;NOTA
2018-02-08_13-54_5744784;NOTA
2018-02-15_07-21_2866616;NOTA
2018-02-15_07-24_2355204;NOTA
2018-02-15_07-28_9506647;NOTA
2018-02-15_07-31_8133796;NOTA
2018-02-15_08-17_4414474;NOTA
2018-02-15_08-35_2310603;NOTA
2018-02-15_08-55_2533665;NOTA
2018-02-16_08-12_1624937;NOTA
2018-02-16_08-42_7950898;NOTA
2018-02-16_17-32_1112128;NOTA
2018-02-19_07-55_5822360;NOTA
2018-02-19_07-55_7502381;NOTA
2018-02-19_07-55_8903472;NOTA
2018-02-19_10-23_3684686;NOTA
2018-02-19_10-25_3717353;NOTA
2018-02-19_10-25_7973171;NOTA
2018-02-19_10-55_2791647;NOTA
2018-02-19_15-04_5296473;NOTA
2018-02-20_13-11_6305477;
2018-02-20_14-41_1456787-0;RECIBO
2018-02-20_14-41_1456787-1;RPA
2018-02-20_16-17_2552524;NOTA
2018-02-20_16-25_1492990;NOTA
2018-02-20_16-25_1520868;NOTA
2018-02-20_16-25_1751842;NOTA
2018-02-20_16-25_1816438;NOTA
2018-02-20_16-25_1829252;NOTA
2018-02-20_16-25_2422343;NOTA
2018-02-20_16-25_2803727;NOTA
2018-02-20_16-25_2852959;NOTA
2018-02-20_16-25_3418636;NOTA
2018-02-20_16-25_5044013;NOTA
2018-02-20_16-25_5095284;NOTA
2018-02-20_16-25_5448377;NOTA
2018-02-20_16-25_5743703;NOTA
2018-02-20_16-25_6014001;NOTA
2018-02-20_16-25_6829867;NOTA
2018-02-20_16-25_6899602;NOTA
2018-02-20_16-25_7325062;NOTA
2018-02-20_16-25_7884121;NOTA
2018-02-20_16-25_8142516;NOTA
2018-02-20_16-25_8307002;NOTA
2018-02-20_16-25_8312479;NOTA
2018-02-20_16-25_8582595;NOTA
2018-02-20_16-25_9098573;NOTA
2018-02-20_16-25_9298829;NOTA
2018-02-20_16-25_9653800;NOTA
2018-02-21_14-40_4130289;NOTA
2018-02-21_14-53_3192982;NOTA
2018-02-21_14-59_9074143;NOTA
2018-02-22_11-01_1303050;NOTA
2018-02-22_11-01_2005109;NOTA
2018-02-22_11-01_2352538;NOTA
2018-02-22_11-01_8753302;NOTA
2018-02-22_16-18_5546981;NOTA
2018-02-22_16-18_7045343;NOTA
2018-02-22_16-25_1576024;NOTA
2018-02-22_16-25_2048991;NOTA
2018-02-22_16-25_4355893;NOTA
2018-02-22_16-27_8292600;NOTA
2018-02-22_16-29_6616660;NOTA
2018-02-23_08-58_4089838;NOTA
2018-02-23_09-01_2787002;NOTA
2018-02-23_09-01_4278256;NOTA
2018-02-23_09-02_5103420;NOTA
2018-02-23_13-29_5788310-0;RECIBO
2018-02-23_13-29_5788310-1;RPA
2018-02-23_15-15_1717317;NOTA
2018-02-23_15-16_4922332;NOTA
2018-02-26_08-27_3182725;NOTA
2018-02-26_08-27_3928640;NOTA
2018-02-26_08-48_7626635;NOTA
2018-02-26_08-51_2361417;NOTA
2018-02-27_07-48_7199236;NOTA
2018-02-27_13-20_4749073;NOTA
2018-02-28_08-20_3781868-0;NOTA
2018-02-28_08-20_3781868-1;NOTA
2018-02-28_13-02_1777073;NOTA
2018-02-28_14-42_1259520;NOTA
2018-02-28_14-42_1536962;NOTA
2018-02-28_14-42_2170536;NOTA
2018-02-28_14-42_2955728;NOTA
2018-02-28_14-42_2966406;NOTA
2018-02-28_14-42_3054999;NOTA
2018-02-28_14-42_3290241;RECIBO
2018-02-28_14-42_3347270;NOTA
2018-02-28_14-42_4132174;NOTA
2018-02-28_14-42_5308815;NOTA
2018-02-28_14-42_5365110;NOTA
2018-02-28_14-42_5667109;NOTA
2018-02-28_14-42_5711312;NOTA
2018-02-28_14-42_5732080;NOTA
2018-02-28_14-42_6147379;NOTA
2018-02-28_14-42_6317627;NOTA
2018-02-28_14-42_6458498;NOTA
2018-02-28_14-42_6626851;NOTA
2018-02-28_14-42_6961834;NOTA
2018-02-28_14-42_7454122;NOTA
2018-02-28_14-42_7976200;NOTA
2018-02-28_14-42_8651820;NOTA
2018-02-28_14-42_8885028;NOTA
2018-02-28_14-42_9993761;NOTA
2018-02-28_15-12_4117610;NOTA
2018-02-28_15-14_3270143;NOTA
2018-02-28_15-16_8370820;NOTA
2018-02-28_15-20_3721300;NOTA
2018-02-28_15-20_6669453;NOTA
2018-02-28_15-23_3951893;NOTA
2018-02-28_16-49_8113328;NOTA
2018-02-28_16-57_4715915;NOTA
2018-02-28_16-57_6450227;NOTA
2018-02-28_17-18_9989703;NOTA
2018-03-01_10-14_1976471;NOTA
2018-03-01_10-17_3132133-0;DOC
2018-03-01_10-17_3132133-1;DOC
2018-03-01_14-46_9988299;NOTA
2018-03-01_14-50_6387484;NOTA
2018-03-01_14-54_2828309;NOTA
2018-03-01_17-49_3719420;NOTA
2018-03-01_17-54_3349784;NOTA
2018-03-01_18-00_1553816;NOTA
2018-03-01_18-00_2128208;NOTA
2018-03-01_18-00_6856761;NOTA
2018-03-01_18-02_3596513;NOTA
2018-03-01_18-09_1091574;NOTA
2018-03-01_18-10_4380854;NOTA
2018-03-01_18-12_7320945;NOTA
2018-03-01_18-15_2643708;NOTA
2018-03-01_18-17_2303717;NOTA
2018-03-01_18-24_4177248;NOTA
2018-03-01_18-24_7083222;NOTA
2018-03-01_18-31_9071142;RPA
2018-03-02_10-01_2736574;NOTA
2018-03-02_11-02_2305326;NOTA
2018-03-02_14-26_5568839;NOTA
2018-03-02_14-58_1645762;BOLETO
2018-03-02_14-58_2065709;DOC
2018-03-02_14-58_4571538;BOLETO
2018-03-02_14-58_7895820;BOLETO
2018-03-02_14-58_8156023;DOC
2018-03-02_14-58_8496410;BOLETO
2018-03-02_16-23_1051988;NOTA
2018-03-02_16-23_1663277;NOTA
2018-03-02_16-23_2802360;NOTA
2018-03-02_16-23_3053221;NOTA
2018-03-02_16-23_3357787;NOTA
2018-03-02_16-23_4212501;NOTA
2018-03-02_16-23_4275815;NOTA
2018-03-02_16-23_4520199;RECIBO
2018-03-02_16-23_4967788;NOTA
2018-03-02_16-23_5382971;NOTA
2018-03-02_16-23_5459917;NOTA
2018-03-02_16-23_5723752;RECIBO
2018-03-02_16-23_5780567;NOTA
2018-03-02_16-23_5914847;NOTA
2018-03-02_16-23_6186511;NOTA
2018-03-02_16-23_6212897;RECIBO
2018-03-02_16-23_6386804;NOTA
2018-03-02_16-23_7376682;NOTA
2018-03-02_16-23_7718964;NOTA
2018-03-02_16-23_7756015;NOTA
2018-03-02_16-23_8022045;NOTA
2018-03-02_16-23_8242015;NOTA
2018-03-02_16-23_8780669;NOTA
2018-03-02_16-23_8789176;NOTA
2018-03-02_16-23_8974091;NOTA
2018-03-02_16-23_9347797;NOTA
2018-03-02_16-23_9533402;NOTA
2018-03-02_16-23_9608869;NOTA
2018-03-02_16-23_9655912;NOTA
2018-03-02_16-23_9851704;NOTA
2018-03-05_10-37_3905353;NOTA
2018-03-05_17-46_2719375-0;NOTA
2018-03-05_17-46_2719375-1;NOTA
2018-03-05_17-46_8409716;NOTA
2018-03-05_17-46_9708412;NOTA
2018-03-08_09-24_1213110;NOTA
2018-03-08_09-45_3263174;NOTA
2018-03-08_10-22_4544820;NOTA
2018-03-08_10-22_9582276;NOTA
2018-03-08_11-27_4126450;NOTA
2018-03-09_11-02_4517997;NOTA
2018-03-09_14-48_7373640;NOTA
2018-03-09_14-52_1509324;NOTA
2018-03-12_14-01_7411161;NOTA
2018-03-12_14-16_2764970;NOTA
2018-03-12_14-26_7050453;NOTA
2018-03-12_14-26_8158175;NOTA
2018-03-12_14-38_4537870-0;NOTA
2018-03-12_14-38_4537870-1;DOC
2018-03-12_14-38_5383325-0;NOTA
2018-03-12_14-38_5383325-1;DOC
2018-03-13_15-57_1855406;NOTA
2018-03-14_09-13_5003312;NOTA
2018-03-14_09-29_9220564;NOTA
2018-03-14_09-33_3868952;NOTA
2018-03-14_09-36_3185265;NOTA
2018-03-14_09-36_5180585;NOTA
2018-03-14_09-37_7959704;NOTA
2018-03-14_09-42_5166795;NOTA
2018-03-14_12-55_7148572-0;NOTA
2018-03-14_12-55_7148572-1;DOC
2018-03-14_13-00_9371999;NOTA
2018-03-14_16-13_9096730-0;NOTA
2018-03-14_16-13_9096730-1;DOC
2018-03-15_10-43_1313546;NOTA
2018-03-15_10-43_1673528;NOTA
2018-03-15_10-43_1746777;NOTA
2018-03-15_10-43_1931417;NOTA
2018-03-15_10-43_2125927;NOTA
2018-03-15_10-43_2134308;NOTA
2018-03-15_10-43_2208831;NOTA
2018-03-15_10-43_2265882;NOTA
2018-03-15_10-43_2367705;NOTA
2018-03-15_10-43_2414532;NOTA
2018-03-15_10-43_2505455;NOTA
2018-03-15_10-43_2615448;NOTA
2018-03-15_10-43_2690479;NOTA
2018-03-15_10-43_2982531;NOTA
2018-03-15_10-43_3588830;NOTA
2018-03-15_10-43_3609779;NOTA
2018-03-15_10-43_3618873;NOTA
2018-03-15_10-43_3985312;NOTA
2018-03-15_10-43_4208783;NOTA
2018-03-15_10-43_4244894;NOTA
2018-03-15_10-43_4254652;NOTA
2018-03-15_10-43_4456932;NOTA
2018-03-15_10-43_4531973;NOTA
2018-03-15_10-43_4549432;NOTA
2018-03-15_10-43_4970628;NOTA
2018-03-15_10-43_5118070;NOTA
2018-03-15_10-43_5293203;NOTA
2018-03-15_10-43_5321517;NOTA
2018-03-15_10-43_5324750;NOTA
2018-03-15_10-43_5640760;NOTA
2018-03-15_10-43_5661230;NOTA
2018-03-15_10-43_5706338;NOTA
2018-03-15_10-43_5744376;NOTA
2018-03-15_10-43_6336724;NOTA
2018-03-15_10-43_6486520;NOTA
2018-03-15_10-43_6731060;NOTA
2018-03-15_10-43_6982320;NOTA
2018-03-15_10-43_7095461;NOTA
2018-03-15_10-43_7273672;NOTA
2018-03-15_10-43_7408197;NOTA
2018-03-15_10-43_7418061;NOTA
2018-03-15_10-43_7472322;NOTA
2018-03-15_10-43_7748978;NOTA
2018-03-15_10-43_7776726;NOTA
2018-03-15_10-43_8052497;NOTA
2018-03-15_10-43_8172808;NOTA
2018-03-15_10-43_8425822;NOTA
2018-03-15_10-43_8496813;NOTA
2018-03-15_10-43_8759137;NOTA
2018-03-15_10-43_8828042;NOTA
2018-03-15_10-43_9069052;NOTA
2018-03-15_10-43_9425664;NOTA
2018-03-15_11-17_5072827;NOTA
2018-03-15_11-24_7803892;NOTA
2018-03-15_14-26_3322416;NOTA
2018-03-19_10-49_2125744;NOTA
2018-03-19_10-49_4155879;NOTA
2018-03-19_10-49_5897537;NOTA
2018-03-19_10-49_6962993;NOTA
2018-03-19_10-49_7826788;NOTA
2018-03-19_10-49_9401802;NOTA
2018-03-19_10-49_9961171;NOTA
2018-03-21_08-59_5485299;NOTA
2018-03-21_13-39_4214010;NOTA
2018-03-22_08-13_1171804;NOTA
2018-03-22_08-13_1260413;NOTA
2018-03-22_08-13_2863431;NOTA
2018-03-22_08-13_3225362;NOTA
2018-03-22_08-13_3378231;NOTA
2018-03-22_08-13_4642895;NOTA
2018-03-22_08-13_4861250;NOTA
2018-03-22_08-13_5927593;NOTA
2018-03-22_08-13_5957946;NOTA
2018-03-22_08-13_6173035;NOTA
2018-03-22_08-13_6217407;NOTA
2018-03-22_08-13_6336656;NOTA
2018-03-22_08-13_6683175;NOTA
2018-03-22_08-13_7219050;NOTA
2018-03-22_08-13_7360827;NOTA
2018-03-22_08-13_8806677;NOTA
2018-03-22_08-14_7632888;NOTA
2018-03-22_10-33_2856679;NOTA
2018-03-22_11-11_9920892;NOTA
2018-03-22_12-58_2238664;NOTA
2018-03-22_13-05_5120719;NOTA
2018-03-22_13-11_3025411;NOTA
2018-03-22_15-50_2696689;RECIBO
2018-03-22_16-22_2666638;NOTA
2018-03-22_16-22_4112456;NOTA
2018-03-22_16-22_5859421;NOTA
2018-03-22_16-22_6146427;NOTA
2018-03-22_16-22_7449844;NOTA
2018-03-22_17-59_2777673;RPA
2018-03-22_17-59_5062297;RPA
2018-03-23_10-22_2934862;NOTA
2018-03-23_10-22_4002295;NOTA
2018-03-23_10-22_5992792;NOTA
2018-03-23_10-22_9592598;NOTA
2018-03-23_15-23_4422357;NOTA
2018-03-23_15-28_2586112;NOTA
2018-03-26_08-44_7936621;NOTA
2018-03-26_08-47_9029515;NOTA
2018-03-27_10-16_8519000;NOTA
2018-03-28_08-41_2273457;NOTA
2018-03-28_08-41_2286447;NOTA
2018-03-28_08-41_3298692;NOTA
